,"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
959,"Ward, Thaddeus",663658,WSH,SI,Sinker,-0.3,-1,255,37.4,67,0.25,0.313,0.389,14.7,11.9,19.0,0.235,0.356,0.379,42.5
960,"Avila, Pedro",658648,SD,CH,Changeup,1.6,4,229,25.6,67,0.148,0.246,0.205,43.4,38.8,25.7,0.177,0.266,0.225,38.9
961,"Brigham, Jeff",656257,NYM,FF,4-Seam Fastball,-1.3,-4,266,39.1,67,0.228,0.491,0.364,24.2,28.4,19.4,0.251,0.546,0.379,53.8
962,"Mlodzinski, Carmen",669387,PIT,FF,4-Seam Fastball,1.6,5,307,49.8,67,0.193,0.316,0.29,20.4,25.4,17.5,0.218,0.367,0.314,47.5
963,"Lyles, Jordan",543475,KC,CU,Curveball,-2.0,-7,370,13.1,67,0.238,0.476,0.313,21.9,29.9,14.1,0.255,0.457,0.32,52.3
964,"Bradford, Cody",674003,TEX,CH,Changeup,0.7,2,270,27.7,67,0.2,0.283,0.24,33.9,20.9,14.1,0.208,0.303,0.259,20.8
965,"Strahm, Matt",621381,PHI,SI,Sinker,0.5,1,257,18.8,67,0.339,0.452,0.361,15.5,16.4,20.4,0.327,0.43,0.351,40.4
966,"Moreta, Dauri",664294,PIT,FF,4-Seam Fastball,0.2,0,254,26.4,66,0.222,0.426,0.351,17.5,18.2,19.4,0.235,0.536,0.389,50.0
967,"Machado, Andrés",600921,WSH,SI,Sinker,-1.8,-4,231,29.8,66,0.359,0.688,0.44,19.5,12.1,25.0,0.333,0.635,0.406,38.6
968,"Quintana, Jose",500779,NYM,CH,Changeup,0.3,1,223,18.1,66,0.276,0.379,0.352,29.6,18.2,17.1,0.259,0.386,0.317,23.4
969,"Pérez, Cionel",672335,BAL,FF,4-Seam Fastball,-1.7,-4,233,26.6,66,0.321,0.415,0.397,14.9,18.2,17.4,0.265,0.334,0.33,45.5
970,"Woodruff, Brandon",605540,MIL,SI,Sinker,3.7,8,229,22.0,66,0.193,0.281,0.269,12.4,9.1,13.0,0.253,0.365,0.311,45.3
971,"Darvish, Yu",506433,SD,FS,Split-Finger,0.8,1,173,7.8,66,0.175,0.222,0.198,39.8,45.5,25.0,0.199,0.25,0.216,42.4
972,"Musgrove, Joe",605397,SD,SL,Slider,-2.5,-6,225,14.5,66,0.281,0.594,0.377,33.9,31.8,22.3,0.191,0.365,0.247,39.5
973,"Suárez, Andrew",605498,STL,FF,4-Seam Fastball,-3.1,-7,237,45.5,66,0.328,0.586,0.426,11.0,9.1,8.7,0.293,0.486,0.374,48.1
974,"Liberatore, Matthew",669461,STL,SI,Sinker,0.8,2,195,18.4,66,0.212,0.308,0.331,9.9,15.2,17.9,0.277,0.483,0.393,52.3
975,"Martin, Chris",455119,BOS,FC,Cutter,4.2,11,249,34.5,66,0.234,0.266,0.226,20.9,9.1,11.3,0.338,0.416,0.339,30.5
976,"Kluber, Corey",446372,BOS,SI,Sinker,-3.4,-9,260,26.3,66,0.404,0.86,0.565,10.1,9.1,9.5,0.339,0.703,0.471,54.9
977,"Skubal, Tarik",669373,DET,SL,Slider,-1.5,-4,252,20.7,66,0.224,0.448,0.336,24.0,22.7,19.0,0.206,0.321,0.278,40.9
978,"deGrom, Jacob",594798,TEX,FF,4-Seam Fastball,0.8,2,235,52.1,66,0.177,0.339,0.26,35.0,36.4,33.8,0.163,0.313,0.229,39.5
979,"Smith-Shawver, AJ",700363,ATL,FF,4-Seam Fastball,0.6,1,245,54.0,65,0.196,0.482,0.367,12.0,10.8,11.1,0.216,0.436,0.332,36.7
980,"Pepiot, Ryan",686752,LAD,CH,Changeup,0.8,2,227,34.7,65,0.203,0.391,0.258,32.6,24.6,15.5,0.232,0.362,0.26,22.9
981,"Bido, Osvaldo",674370,PIT,FF,4-Seam Fastball,-1.9,-5,263,28.0,65,0.358,0.472,0.415,27.0,27.7,18.4,0.278,0.403,0.363,44.4
982,"Sandoval, Patrick",663776,LAA,SI,Sinker,0.6,2,290,11.1,65,0.269,0.327,0.367,12.9,7.7,11.1,0.277,0.344,0.344,37.5
983,"Pérez, Cionel",672335,BAL,SL,Slider,1.9,5,262,29.9,65,0.167,0.217,0.208,23.6,24.6,19.0,0.194,0.308,0.251,31.8
984,"Shuster, Jared",694363,ATL,SL,Slider,1.1,3,284,32.9,65,0.197,0.311,0.238,28.6,15.4,13.9,0.234,0.415,0.297,38.5
985,"Whitlock, Garrett",676477,BOS,ST,Sweeper,0.8,2,274,22.9,65,0.167,0.333,0.255,47.2,40.0,25.0,0.201,0.297,0.244,40.0
986,"Lamet, Dinelson",659275,BOS,SL,Slider,-2.9,-8,277,45.9,65,0.305,0.593,0.412,36.8,40.0,25.0,0.189,0.351,0.27,47.1
987,"Headrick, Brent",687396,MIN,FF,4-Seam Fastball,-1.5,-4,278,56.3,65,0.294,0.686,0.459,19.7,21.5,17.9,0.304,0.672,0.462,50.0
988,"Manning, Matt",666159,DET,CU,Curveball,-0.8,-2,204,17.3,65,0.258,0.419,0.339,9.4,1.5,2.1,0.342,0.624,0.412,38.7
989,"Battenfield, Peyton",685410,CLE,FC,Cutter,1.4,3,225,40.8,65,0.164,0.279,0.21,31.8,29.2,21.3,0.217,0.412,0.292,44.2
990,"Lodolo, Nick",666157,CIN,CU,Curveball,-1.9,-4,231,35.8,65,0.286,0.536,0.392,45.0,41.5,28.1,0.159,0.372,0.279,23.3
991,"Kelly, Merrill",518876,AZ,CU,Curveball,-0.7,-2,308,11.0,65,0.268,0.411,0.349,25.6,26.2,15.5,0.274,0.424,0.354,51.3
992,"García, Luis",472610,SD,SL,Slider,0.3,1,349,34.6,65,0.127,0.309,0.264,44.9,47.7,20.9,0.114,0.178,0.205,24.0
993,"Ureña, José",570632,CWS,SI,Sinker,-1.4,-3,222,28.8,65,0.339,0.589,0.452,17.1,4.6,6.8,0.322,0.509,0.401,35.8
994,"Almonte, Yency",622075,LAD,SI,Sinker,-1.4,-3,212,26.5,65,0.294,0.392,0.406,11.8,4.6,15.8,0.309,0.399,0.392,27.1
995,"Machado, Andrés",600921,WSH,CH,Changeup,2.6,6,213,27.5,65,0.196,0.232,0.227,25.0,21.5,20.3,0.269,0.4,0.315,37.0
996,"Bleier, Richard",542947,BOS,SI,Sinker,-1.7,-3,191,41.9,65,0.305,0.458,0.367,14.6,9.2,15.0,0.307,0.505,0.367,50.9
997,"Barlow, Scott",605130,SD,FF,4-Seam Fastball,-1.0,-3,253,21.1,64,0.346,0.481,0.419,20.2,17.2,17.5,0.326,0.56,0.431,52.4
998,"Montgomery, Jordan",656756,TEX,FF,4-Seam Fastball,-0.2,-1,311,10.7,64,0.333,0.5,0.38,19.5,18.8,15.8,0.299,0.429,0.335,39.6
999,"Payamps, Joel",606303,MIL,SI,Sinker,1.0,3,248,22.1,64,0.328,0.552,0.402,17.2,7.8,15.6,0.348,0.568,0.412,33.3
1000,"Wacha, Michael",608379,SD,FC,Cutter,-1.7,-5,276,12.4,64,0.364,0.582,0.461,16.5,3.1,8.3,0.375,0.605,0.456,37.7
1001,"Quantrill, Cal",615698,CLE,FS,Split-Finger,-0.7,-1,210,12.3,64,0.241,0.362,0.306,22.5,15.6,8.7,0.262,0.365,0.311,39.6
1002,"Schreiber, John",670167,BOS,ST,Sweeper,0.1,0,308,37.5,64,0.185,0.333,0.284,25.0,23.4,15.0,0.203,0.338,0.302,27.5
1003,"Graveman, Kendall",608665,HOU,FF,4-Seam Fastball,1.6,4,251,22.5,64,0.094,0.132,0.208,45.0,40.6,23.9,0.144,0.229,0.245,39.3
1004,"Murphy, Chris",669684,BOS,SL,Slider,-1.1,-3,276,31.7,64,0.298,0.544,0.406,23.4,12.5,13.1,0.257,0.385,0.304,35.3
1005,"Middleton, Keynan",641871,NYY,SL,Slider,-0.9,-2,264,30.8,64,0.291,0.418,0.377,35.3,23.4,18.3,0.231,0.375,0.322,30.0
1006,"Stratton, Chris",608717,TEX,CU,Curveball,-2.8,-7,255,18.8,64,0.323,0.452,0.363,13.5,17.2,14.5,0.285,0.387,0.305,28.8
1007,"Urquidy, José",664353,HOU,CH,Changeup,2.7,7,237,21.6,64,0.172,0.259,0.223,35.2,29.7,19.4,0.176,0.22,0.222,22.5
1008,"De Los Santos, Yerry",660787,PIT,SI,Sinker,1.5,4,244,61.5,64,0.167,0.241,0.278,12.3,17.2,18.3,0.196,0.337,0.287,31.1
1009,"Keuchel, Dallas",572971,MIN,SI,Sinker,0.8,2,228,34.7,64,0.245,0.367,0.366,8.4,9.4,12.2,0.313,0.424,0.406,39.5
1010,"Avila, Pedro",658648,SD,FF,4-Seam Fastball,-0.1,0,293,32.7,64,0.235,0.412,0.362,19.0,14.1,9.6,0.266,0.442,0.381,45.2
1011,"Ryan, Joe",657746,MIN,ST,Sweeper,-2.0,-6,305,11.4,63,0.286,0.518,0.371,32.3,36.5,18.9,0.251,0.48,0.346,32.4
1012,"Speier, Gabe",642100,SEA,SL,Slider,1.1,3,249,31.8,63,0.183,0.3,0.226,45.7,47.6,26.3,0.215,0.318,0.234,40.6
1013,"Ryu, Hyun Jin",547943,TOR,CH,Changeup,-2.3,-4,189,22.8,63,0.276,0.448,0.384,25.0,12.7,14.8,0.263,0.371,0.307,30.0
1014,"Vest, Will",676684,DET,SL,Slider,0.9,2,260,33.3,63,0.213,0.246,0.248,28.2,23.8,21.1,0.228,0.299,0.242,37.0
1015,"Winckowski, Josh",670174,BOS,SL,Slider,0.9,2,271,19.6,63,0.172,0.276,0.247,32.6,27.0,16.5,0.233,0.34,0.282,31.7
1016,"Bednar, David",670280,PIT,CU,Curveball,-0.3,-1,281,25.4,63,0.196,0.268,0.265,40.5,36.5,25.8,0.182,0.237,0.232,23.5
1017,"Bradley, Taj",671737,TB,FS,Split-Finger,-0.5,-1,248,13.6,63,0.19,0.333,0.237,41.0,41.3,34.7,0.168,0.276,0.188,37.8
1018,"Weaver, Luke",596133,NYY,FC,Cutter,1.0,3,246,10.9,63,0.218,0.473,0.33,25.4,23.8,24.6,0.222,0.436,0.321,39.0
1019,"Fulmer, Michael",605242,CHC,FF,4-Seam Fastball,0.6,2,272,28.6,63,0.32,0.52,0.408,23.7,12.7,11.9,0.339,0.508,0.418,50.0
1020,"Ramirez, Nick",598286,NYY,CH,Changeup,0.2,0,184,28.0,63,0.23,0.279,0.242,30.2,19.0,16.2,0.239,0.308,0.243,14.0
1021,"Chavez, Jesse",445926,ATL,FC,Cutter,0.9,3,295,50.8,63,0.236,0.327,0.306,31.7,31.7,24.4,0.23,0.318,0.285,30.6
1022,"Adam, Jason",592094,TB,ST,Sweeper,1.7,5,272,30.0,63,0.089,0.179,0.189,38.2,38.1,23.5,0.165,0.303,0.265,15.6
1023,"McClanahan, Shane",663556,TB,CU,Curveball,1.1,3,309,17.0,63,0.197,0.344,0.245,31.4,22.2,22.6,0.288,0.528,0.356,48.9
1024,"Phillips, Connor",683175,CIN,FF,4-Seam Fastball,-1.9,-5,241,63.3,63,0.25,0.558,0.415,13.1,17.5,20.0,0.281,0.563,0.415,51.2
1025,"Cole, Gerrit",543037,NYY,FC,Cutter,0.0,0,230,7.0,63,0.271,0.39,0.318,30.8,22.2,23.3,0.268,0.375,0.303,28.9
1026,"Schreiber, John",670167,BOS,SI,Sinker,0.5,1,210,25.5,63,0.278,0.519,0.395,20.6,20.6,28.9,0.271,0.476,0.372,48.8
1027,"Hernández, Jonathan",642546,TEX,SL,Slider,1.6,4,242,43.8,63,0.218,0.291,0.272,43.2,33.3,26.9,0.183,0.27,0.255,34.3
1028,"Woodford, Jake",663765,STL,ST,Sweeper,-0.7,-1,202,22.2,63,0.241,0.448,0.327,18.6,12.7,12.1,0.277,0.468,0.343,49.0
1029,"France, J.P.",641585,HOU,ST,Sweeper,-0.6,-1,200,9.1,63,0.25,0.533,0.345,29.8,22.2,18.9,0.283,0.466,0.335,34.8
1030,"Schreiber, John",670167,BOS,FF,4-Seam Fastball,0.1,0,237,28.8,63,0.264,0.377,0.348,25.2,33.3,23.6,0.211,0.325,0.295,42.4
1031,"Martinez, Nick",607259,SD,FF,4-Seam Fastball,-0.1,0,226,12.9,62,0.25,0.423,0.354,22.5,27.4,18.9,0.224,0.375,0.325,40.0
1032,"Abbott, Andrew",671096,CIN,CU,Curveball,-2.0,-6,324,17.1,62,0.367,0.65,0.429,26.0,12.9,10.5,0.268,0.437,0.308,45.3
1033,"Marsh, Alec",679525,KC,ST,Sweeper,0.1,0,214,15.9,62,0.208,0.472,0.325,45.5,38.7,32.4,0.202,0.455,0.32,35.5
1034,"Muñoz, Andrés",662253,SEA,FF,4-Seam Fastball,0.8,2,271,32.4,62,0.184,0.224,0.347,30.5,27.4,22.4,0.219,0.305,0.324,46.9
1035,"Leclerc, José",600917,TEX,SL,Slider,1.2,4,309,31.6,62,0.119,0.169,0.167,49.3,51.6,25.4,0.1,0.156,0.138,14.8
1036,"Floro, Dylan",571670,MIN,FF,4-Seam Fastball,0.0,0,328,34.1,62,0.271,0.441,0.33,29.6,32.3,18.3,0.246,0.392,0.293,35.9
1037,"Webb, Jacob",657097,BAL,CH,Changeup,-1.2,-3,260,28.0,62,0.17,0.34,0.302,36.5,27.4,15.6,0.178,0.27,0.26,27.0
