,"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
690,"Banks, Tanner",621383,CWS,FF,4-Seam Fastball,-0.9,-3,356,35.4,89,0.291,0.494,0.36,24.4,25.8,19.5,0.249,0.497,0.343,37.9
691,"Hill, Tim",657612,SD,SI,Sinker,-2.5,-8,301,42.0,89,0.366,0.476,0.407,10.9,6.7,11.3,0.302,0.409,0.335,42.9
692,"Bickford, Phil",641360,NYM,SL,Slider,-4.3,-14,331,26.9,89,0.325,0.614,0.428,28.6,19.1,13.1,0.294,0.542,0.376,49.3
693,"Hartwig, Grant",701643,NYM,SI,Sinker,-1.0,-3,299,46.8,89,0.288,0.411,0.394,12.8,14.6,14.1,0.259,0.358,0.344,36.7
694,"Hendricks, Kyle",543294,CHC,FF,4-Seam Fastball,-1.2,-5,431,20.4,89,0.38,0.658,0.468,11.2,12.4,16.7,0.37,0.706,0.477,55.1
695,"Barria, Jaime",642545,LAA,FF,4-Seam Fastball,-2.5,-10,413,30.6,89,0.362,0.713,0.48,14.6,10.1,7.4,0.339,0.675,0.445,44.4
696,"Shaw, Bryan",543766,CWS,FC,Cutter,0.9,4,392,50.6,89,0.267,0.387,0.348,18.9,16.9,13.4,0.251,0.384,0.339,36.7
697,"López, Pablo",641154,MIN,SI,Sinker,1.9,6,320,10.6,89,0.278,0.342,0.309,12.6,6.7,17.6,0.27,0.374,0.314,28.0
698,"Saucedo, Tayler",642048,SEA,SI,Sinker,1.5,5,315,39.9,89,0.236,0.278,0.312,17.5,10.1,18.0,0.272,0.354,0.344,41.5
699,"Pagán, Emilio",641941,MIN,FC,Cutter,2.1,7,319,30.1,89,0.143,0.214,0.187,18.8,14.6,11.9,0.232,0.358,0.273,38.9
700,"Hoffman, Jeff",656546,PHI,SL,Slider,2.2,9,416,47.9,89,0.074,0.123,0.156,44.6,43.8,29.3,0.11,0.16,0.155,20.5
701,"Coulombe, Danny",543056,BAL,FC,Cutter,1.8,6,353,42.5,89,0.25,0.3,0.305,30.4,23.6,30.4,0.23,0.314,0.278,23.3
702,"Miller, Shelby",571946,LAD,FF,4-Seam Fastball,3.6,14,382,57.6,89,0.11,0.178,0.222,25.8,24.7,22.0,0.206,0.394,0.328,48.1
703,"Puk, A.J.",640462,MIA,ST,Sweeper,-0.1,0,405,42.6,89,0.241,0.402,0.317,38.9,33.7,20.5,0.194,0.339,0.237,19.0
704,"Bassitt, Chris",605135,TOR,CU,Curveball,0.5,2,394,12.6,89,0.192,0.295,0.265,31.8,25.8,20.0,0.223,0.324,0.285,21.4
705,"Edwards Jr., Carl",605218,WSH,FF,4-Seam Fastball,-1.2,-4,358,63.4,89,0.312,0.468,0.395,15.7,14.6,12.0,0.296,0.393,0.351,26.6
706,"Harrison, Kyle",690986,SF,FF,4-Seam Fastball,0.5,2,357,60.7,88,0.182,0.39,0.289,24.8,27.3,19.0,0.204,0.395,0.3,37.0
707,"Suárez, Ranger",624133,PHI,CU,Curveball,2.5,9,384,19.0,88,0.143,0.226,0.194,37.7,39.8,21.9,0.169,0.246,0.202,20.4
708,"Musgrove, Joe",605397,SD,CU,Curveball,-0.1,0,370,23.9,88,0.207,0.329,0.262,34.0,36.4,21.1,0.198,0.318,0.254,37.3
709,"Nelson, Kyle",669459,AZ,FF,4-Seam Fastball,-1.2,-3,282,32.1,88,0.321,0.556,0.407,14.1,19.3,27.9,0.26,0.467,0.335,43.1
710,"Nardi, Andrew",677053,MIA,SL,Slider,0.9,3,362,37.8,88,0.2,0.412,0.272,35.5,40.9,26.5,0.165,0.301,0.214,16.3
711,"Hill, Tim",657612,SD,FF,4-Seam Fastball,-1.1,-4,346,48.3,88,0.267,0.44,0.362,18.4,18.2,13.1,0.247,0.443,0.347,43.3
712,"Suter, Brent",608718,COL,SI,Sinker,-1.2,-4,343,30.4,88,0.342,0.443,0.394,13.0,17.0,15.2,0.266,0.347,0.311,31.3
713,"Doval, Camilo",666808,SF,FC,Cutter,2.0,8,385,33.8,88,0.175,0.212,0.224,30.4,40.9,24.7,0.158,0.228,0.208,37.8
714,"King, John",667463,STL,SI,Sinker,1.0,3,286,54.3,88,0.316,0.405,0.352,13.8,9.1,14.5,0.307,0.427,0.352,38.9
715,"Kaprielian, James",621076,OAK,SL,Slider,-0.8,-3,335,30.7,88,0.263,0.4,0.323,31.6,31.8,20.6,0.193,0.248,0.237,17.3
716,"Koch, Matt",571863,COL,FC,Cutter,-2.4,-7,276,47.3,88,0.305,0.573,0.386,28.3,20.5,24.7,0.26,0.474,0.336,40.0
717,"Germán, Domingo",593334,NYY,FF,4-Seam Fastball,-1.2,-5,458,27.7,88,0.321,0.741,0.454,19.0,12.5,11.6,0.326,0.717,0.455,49.3
718,"Chargois, JT",608638,MIA,SI,Sinker,1.3,5,356,50.6,87,0.25,0.421,0.338,9.7,11.5,18.5,0.267,0.435,0.346,47.8
719,"Darvish, Yu",506433,SD,SL,Slider,-2.1,-8,392,17.7,87,0.432,0.703,0.518,24.4,13.8,19.7,0.346,0.534,0.425,37.1
720,"Bird, Jake",656234,COL,CU,Curveball,0.9,3,278,20.0,87,0.133,0.265,0.184,38.3,49.4,25.9,0.125,0.262,0.181,34.1
721,"Hjelle, Sean",663546,SF,SI,Sinker,-2.4,-7,273,52.9,87,0.342,0.513,0.4,11.1,20.7,27.7,0.288,0.447,0.352,41.7
722,"Young, Alex",622065,CIN,SI,Sinker,-1.4,-5,321,36.6,87,0.304,0.506,0.404,12.2,3.4,6.7,0.333,0.51,0.392,50.0
723,"Anderson, Chase",502624,COL,CH,Changeup,0.9,3,332,22.9,87,0.163,0.25,0.22,28.7,25.3,19.1,0.194,0.27,0.24,19.0
724,"Montero, Rafael",606160,HOU,CH,Changeup,-1.2,-3,279,22.3,87,0.299,0.416,0.357,29.2,20.7,17.1,0.235,0.315,0.286,38.3
725,"Gallen, Zac",668678,AZ,FC,Cutter,-2.2,-7,333,10.3,87,0.333,0.595,0.397,20.3,13.8,20.3,0.315,0.548,0.368,35.6
726,"Littell, Zack",641793,TB,FS,Split-Finger,-0.9,-2,255,19.2,87,0.268,0.415,0.325,28.1,25.3,18.3,0.282,0.386,0.32,41.0
727,"Urías, Julio",628711,LAD,CH,Changeup,-3.9,-11,290,15.7,86,0.296,0.593,0.406,29.9,30.2,22.8,0.254,0.421,0.304,37.5
728,"Kimbrel, Craig",518886,PHI,CU,Curveball,1.1,4,368,32.8,86,0.175,0.325,0.256,38.2,31.4,23.1,0.208,0.327,0.266,44.4
729,"Rodriguez, Eduardo",593958,DET,SI,Sinker,0.1,0,220,9.0,86,0.165,0.228,0.208,13.5,39.5,19.7,0.198,0.285,0.242,37.0
730,"Henry, Tommy",674072,AZ,CU,Curveball,0.6,2,265,19.1,86,0.229,0.325,0.267,21.0,23.3,23.0,0.243,0.352,0.271,25.4
731,"Hill, Rich",448179,SD,FC,Cutter,-0.7,-3,372,14.7,86,0.39,0.701,0.488,19.9,11.6,23.8,0.368,0.655,0.46,41.8
732,"Hoeing, Bryan",663773,MIA,SL,Slider,0.6,2,357,31.7,86,0.179,0.333,0.22,32.9,26.7,17.3,0.231,0.41,0.274,33.9
733,"Domínguez, Seranthony",622554,PHI,FF,4-Seam Fastball,-0.3,-1,336,39.1,86,0.222,0.361,0.324,31.1,22.1,16.5,0.252,0.384,0.343,18.9
734,"Gonzales, Marco",594835,SEA,CH,Changeup,0.9,2,245,30.2,86,0.222,0.358,0.267,29.5,20.9,19.8,0.255,0.419,0.313,31.3
735,"Ohtani, Shohei",660271,LAA,FC,Cutter,-1.7,-6,332,15.9,86,0.315,0.603,0.435,23.1,16.3,26.9,0.323,0.668,0.457,42.4
736,"Milner, Hoby",571948,MIL,SI,Sinker,-0.1,0,305,29.7,86,0.27,0.5,0.373,13.5,14.0,16.7,0.266,0.491,0.363,34.4
737,"Moll, Sam",594580,CIN,ST,Sweeper,1.8,7,388,37.9,85,0.155,0.211,0.251,30.1,31.8,21.3,0.166,0.227,0.248,31.1
738,"Wacha, Michael",608379,SD,SI,Sinker,-0.2,-1,295,13.3,85,0.25,0.45,0.335,11.1,16.5,14.4,0.303,0.51,0.365,37.9
739,"López, Reynaldo",625643,CLE,SL,Slider,-0.2,-1,354,29.4,85,0.247,0.395,0.288,38.7,36.5,20.1,0.216,0.407,0.283,35.3
740,"Rodón, Carlos",607074,NYY,SL,Slider,-0.8,-3,327,28.9,85,0.2,0.347,0.298,37.2,36.5,26.5,0.203,0.306,0.275,27.3
741,"Poche, Colin",621363,TB,SL,Slider,2.3,8,324,35.0,85,0.127,0.203,0.204,41.0,37.6,33.3,0.141,0.238,0.19,29.2
742,"Baumann, Mike",657508,BAL,CU,Curveball,1.5,4,271,25.3,85,0.192,0.244,0.233,33.3,41.2,25.0,0.203,0.304,0.257,41.9
743,"Adam, Jason",592094,TB,CH,Changeup,0.0,0,319,35.2,85,0.187,0.293,0.275,33.3,27.1,24.2,0.221,0.34,0.295,36.5
744,"Kremer, Dean",665152,BAL,CH,Changeup,-1.4,-5,359,12.3,85,0.26,0.377,0.315,27.0,20.0,15.6,0.262,0.39,0.32,35.0
745,"Francis, Bowden",670102,TOR,FF,4-Seam Fastball,2.2,6,278,51.6,84,0.197,0.382,0.28,16.9,25.0,21.4,0.229,0.453,0.329,51.8
746,"Neris, Héctor",593576,HOU,FS,Split-Finger,1.1,3,314,28.8,84,0.171,0.237,0.213,42.2,35.7,22.9,0.175,0.235,0.214,16.7
747,"Kirby, George",669923,SEA,CU,Curveball,-0.2,-1,324,11.5,84,0.265,0.458,0.315,15.9,17.9,17.4,0.263,0.497,0.315,47.8
748,"Duran, Jhoan",661395,MIN,FS,Split-Finger,3.0,8,278,27.3,84,0.241,0.304,0.277,26.8,21.4,31.0,0.199,0.289,0.238,41.0
749,"Law, Derek",571882,CIN,FC,Cutter,0.9,3,350,36.5,84,0.254,0.388,0.367,22.3,11.9,11.6,0.308,0.476,0.41,35.1
750,"Holton, Tyler",663947,DET,FF,4-Seam Fastball,2.7,9,334,27.9,84,0.178,0.219,0.23,27.1,28.6,20.2,0.221,0.368,0.296,39.2
751,"Soriano, George",666277,MIA,SL,Slider,0.9,3,335,37.9,84,0.162,0.365,0.285,38.0,39.3,27.5,0.15,0.316,0.241,27.9
752,"Uribe, Abner",682842,MIL,SI,Sinker,1.4,5,316,61.0,84,0.179,0.209,0.295,24.0,21.4,29.5,0.257,0.371,0.355,44.0
753,"Covey, Dylan",592229,PHI,SI,Sinker,-0.4,-1,302,41.1,84,0.296,0.437,0.392,14.9,17.9,21.4,0.298,0.42,0.369,46.4
754,"Sborz, Josh",622250,TEX,SL,Slider,0.5,2,317,38.0,84,0.203,0.367,0.29,40.0,25.0,28.4,0.234,0.361,0.28,36.2
755,"Gott, Trevor",641627,NYM,SI,Sinker,-0.7,-2,272,27.8,84,0.268,0.31,0.342,10.8,14.3,21.4,0.25,0.316,0.31,33.3
756,"Englert, Mason",669438,DET,SL,Slider,0.4,1,348,36.3,84,0.284,0.446,0.365,30.1,14.3,16.4,0.34,0.498,0.39,41.5
757,"Moore, Matt",519043,MIA,CH,Changeup,3.8,10,260,30.9,83,0.163,0.237,0.188,32.4,38.6,30.5,0.154,0.246,0.184,22.4
758,"Velasquez, Vince",592826,PIT,SL,Slider,2.3,7,290,44.6,83,0.192,0.308,0.238,31.9,28.9,27.0,0.194,0.277,0.227,30.9
759,"Nelson, Ryne",669194,AZ,SL,Slider,-0.3,-1,316,13.4,83,0.177,0.38,0.255,26.6,19.3,12.5,0.184,0.3,0.242,26.6
760,"Buttó, José",676130,NYM,FF,4-Seam Fastball,1.6,6,373,50.9,83,0.174,0.275,0.29,22.7,16.9,15.6,0.228,0.341,0.32,49.1
761,"Robertson, David",502085,MIA,CU,Curveball,0.2,1,269,25.2,83,0.234,0.377,0.293,37.8,34.9,24.6,0.199,0.33,0.259,43.8
762,"Dodd, Dylan",689266,ATL,FF,4-Seam Fastball,0.2,1,278,48.9,83,0.342,0.595,0.414,13.0,9.6,10.1,0.34,0.669,0.438,54.9
763,"Cortes, Nestor",641482,NYY,FC,Cutter,0.1,0,308,28.8,83,0.26,0.545,0.364,20.6,15.7,17.6,0.24,0.542,0.351,43.8
764,"Scherzer, Max",453286,TEX,CU,Curveball,0.6,2,306,12.4,83,0.187,0.373,0.289,32.6,37.3,30.1,0.162,0.262,0.239,25.0
765,"Hernández, Carlos",672578,KC,SL,Slider,-1.1,-3,295,23.6,83,0.182,0.325,0.244,36.9,31.3,20.3,0.209,0.363,0.259,41.5
766,"Chapman, Aroldis",547973,TEX,FF,4-Seam Fastball,0.5,2,482,47.8,83,0.242,0.339,0.366,37.0,21.7,27.7,0.237,0.397,0.376,27.3
767,"VerHagen, Drew",572403,STL,FF,4-Seam Fastball,-0.7,-2,291,27.9,83,0.264,0.444,0.358,22.8,19.3,18.8,0.254,0.424,0.334,35.1
768,"Bassitt, Chris",605135,TOR,ST,Sweeper,-0.3,-1,283,9.0,83,0.197,0.382,0.274,44.1,48.2,28.8,0.151,0.255,0.209,16.2
769,"Marinaccio, Ron",676760,NYY,CH,Changeup,-1.7,-6,332,37.1,82,0.227,0.409,0.354,30.1,28.0,18.1,0.178,0.318,0.301,22.7
770,"Nogosek, Stephen",668665,NYM,FF,4-Seam Fastball,-0.6,-2,307,62.8,82,0.286,0.5,0.391,24.3,25.6,21.0,0.258,0.454,0.354,46.0
771,"Abbott, Andrew",671096,CIN,CH,Changeup,0.7,2,310,16.3,82,0.203,0.27,0.255,39.4,31.7,27.1,0.186,0.314,0.26,31.3
772,"Abbott, Cory",676265,WSH,CU,Curveball,0.5,2,332,47.2,82,0.247,0.301,0.276,36.2,29.3,21.6,0.226,0.32,0.281,44.0
773,"Snell, Blake",605483,SD,SL,Slider,1.0,4,416,13.1,82,0.123,0.26,0.212,53.6,41.5,25.0,0.16,0.293,0.247,32.5
774,"Stephenson, Robert",596112,TB,FC,Cutter,3.8,12,316,41.4,82,0.101,0.253,0.151,59.9,51.2,46.2,0.121,0.245,0.159,25.6
775,"Brazoban, Huascar",623211,MIA,FC,Cutter,-0.6,-2,332,32.8,82,0.217,0.377,0.307,37.0,32.9,24.5,0.18,0.3,0.267,20.5
776,"Priester, Quinn",682990,PIT,SI,Sinker,1.5,5,296,34.2,82,0.261,0.406,0.363,11.2,8.5,15.6,0.317,0.429,0.382,54.8
777,"Manaea, Sean",640455,SF,CH,Changeup,1.3,5,349,17.0,82,0.224,0.342,0.272,18.3,17.1,15.9,0.249,0.404,0.301,27.0
778,"Severino, Luis",622663,NYY,SL,Slider,-4.1,-13,307,18.8,81,0.289,0.566,0.404,25.4,21.0,13.9,0.293,0.547,0.375,32.2
779,"Skubal, Tarik",669373,DET,CH,Changeup,2.2,6,297,24.4,81,0.167,0.205,0.183,50.6,43.2,31.3,0.177,0.228,0.195,39.5
780,"Cabrera, Génesis",650893,TOR,FC,Cutter,-0.9,-3,304,32.1,81,0.247,0.384,0.327,43.1,34.6,20.6,0.213,0.348,0.276,45.7
781,"García, Yimi",554340,TOR,CU,Curveball,0.5,2,360,32.7,81,0.178,0.274,0.247,33.3,32.1,25.2,0.192,0.284,0.239,28.0
782,"Hentges, Sam",656529,CLE,FF,4-Seam Fastball,1.9,6,307,36.0,81,0.278,0.389,0.338,22.6,19.8,25.8,0.281,0.426,0.343,63.2
783,"Fairbanks, Pete",664126,TB,SL,Slider,3.2,12,366,49.9,81,0.178,0.178,0.225,31.4,32.1,26.3,0.214,0.255,0.252,34.0
784,"Jiménez, Joe",641729,ATL,SL,Slider,-0.5,-1,287,30.7,81,0.244,0.423,0.321,45.7,38.3,27.9,0.224,0.388,0.274,42.6
785,"Lauer, Eric",641778,MIL,FF,4-Seam Fastball,-1.6,-6,365,43.2,81,0.261,0.58,0.394,25.8,28.4,20.9,0.287,0.602,0.411,51.1
786,"Kershaw, Clayton",477132,LAD,CU,Curveball,1.0,4,355,17.5,81,0.212,0.338,0.254,33.8,38.3,20.8,0.193,0.318,0.222,30.6
787,"VerHagen, Drew",572403,STL,ST,Sweeper,2.6,9,324,31.1,81,0.128,0.218,0.18,44.4,35.8,23.6,0.16,0.276,0.204,28.6
788,"Williams, Trevor",592866,WSH,SL,Slider,-0.9,-4,406,15.5,81,0.314,0.514,0.409,26.4,12.3,11.0,0.337,0.525,0.409,47.5
789,"Boyd, Matthew",571510,DET,SL,Slider,-0.6,-2,334,28.4,80,0.203,0.338,0.289,30.5,31.3,19.1,0.192,0.325,0.254,30.6
790,"Miller, Bobby",676272,LAD,CU,Curveball,1.2,4,362,18.5,80,0.184,0.303,0.233,36.0,36.3,28.4,0.198,0.313,0.242,36.2
791,"Wells, Tyler",669330,BAL,SL,Slider,0.4,1,312,16.4,80,0.149,0.23,0.226,28.0,23.8,14.7,0.195,0.302,0.248,32.7
792,"Bieber, Shane",669456,CLE,CU,Curveball,-0.3,-1,268,13.7,80,0.237,0.368,0.305,32.3,33.8,20.8,0.264,0.38,0.298,55.1
793,"Miller, Bobby",676272,LAD,CH,Changeup,0.8,3,314,16.0,80,0.133,0.307,0.215,39.9,31.3,20.2,0.161,0.257,0.211,28.0
794,"Bard, Daniel",453268,COL,SI,Sinker,0.7,2,349,37.4,80,0.188,0.234,0.299,15.2,17.5,21.9,0.204,0.256,0.3,26.0
795,"Ferguson, Caleb",657571,LAD,FC,Cutter,-0.6,-2,327,30.7,80,0.253,0.427,0.328,27.1,30.0,22.6,0.241,0.323,0.273,33.3
796,"Helsley, Ryan",664854,STL,FF,4-Seam Fastball,1.0,3,341,56.2,80,0.224,0.328,0.304,23.6,22.5,19.6,0.215,0.319,0.302,48.0
797,"Beeks, Jalen",656222,TB,CH,Changeup,1.0,3,324,44.3,80,0.267,0.373,0.318,31.7,27.5,25.9,0.227,0.351,0.29,38.9
798,"Shreve, Chasen",592741,CIN,FS,Split-Finger,0.3,1,306,40.6,80,0.211,0.263,0.236,31.8,28.7,18.0,0.247,0.344,0.269,35.2
799,"Sborz, Josh",622250,TEX,FF,4-Seam Fastball,-1.6,-5,302,36.2,80,0.265,0.515,0.385,33.8,25.0,20.4,0.232,0.472,0.355,45.8
800,"Sears, JP",676664,OAK,SL,Slider,0.9,3,352,12.3,80,0.197,0.352,0.277,29.8,30.0,18.8,0.175,0.297,0.248,29.2
801,"Carrasco, Carlos",471911,NYM,SL,Slider,-2.4,-7,287,18.1,80,0.329,0.575,0.404,32.9,21.3,17.9,0.281,0.509,0.361,45.6
802,"Farmer, Buck",571656,CIN,SL,Slider,1.4,6,414,33.9,80,0.158,0.25,0.195,45.5,33.8,20.9,0.194,0.317,0.236,24.0
803,"Lively, Ben",594902,CIN,ST,Sweeper,2.0,6,319,23.1,80,0.158,0.303,0.22,33.6,30.0,27.3,0.231,0.411,0.292,30.8
804,"Chafin, Andrew",605177,MIL,SL,Slider,0.4,1,323,35.1,80,0.111,0.208,0.192,55.8,58.8,28.5,0.118,0.241,0.205,28.0
805,"Lyles, Jordan",543475,KC,CH,Changeup,-2.7,-8,307,10.9,79,0.26,0.481,0.326,25.7,17.7,15.9,0.286,0.48,0.327,34.4
806,"Rucker, Michael",621074,CHC,FF,4-Seam Fastball,-1.4,-4,285,39.6,79,0.323,0.548,0.425,14.4,11.4,12.3,0.32,0.541,0.426,58.2
807,"May, Trevor",543507,OAK,FF,4-Seam Fastball,0.7,2,329,42.3,79,0.175,0.351,0.345,33.1,24.1,20.4,0.224,0.404,0.378,57.5
808,"Banks, Tanner",621383,CWS,SL,Slider,1.2,4,305,30.3,79,0.225,0.408,0.311,26.3,17.7,17.9,0.217,0.314,0.276,33.3
809,"Scherzer, Max",453286,TEX,FC,Cutter,2.0,5,256,10.4,79,0.135,0.243,0.195,33.3,43.0,28.8,0.13,0.24,0.19,42.5
810,"Wentz, Joey",666214,DET,CH,Changeup,0.1,0,337,17.5,79,0.189,0.392,0.296,31.8,16.5,11.7,0.239,0.434,0.31,21.3
811,"Suter, Brent",608718,COL,CH,Changeup,1.4,4,319,28.3,79,0.171,0.25,0.193,38.1,30.4,21.6,0.164,0.228,0.181,18.9
812,"Chargois, JT",608638,MIA,SL,Slider,0.3,1,292,41.5,79,0.206,0.338,0.283,30.2,29.1,19.0,0.178,0.272,0.247,17.0
813,"Rogers, Taylor",573124,SF,SI,Sinker,1.6,6,346,41.5,79,0.254,0.296,0.289,13.7,31.6,25.0,0.24,0.314,0.286,63.0
814,"Gibaut, Ian",664139,CIN,ST,Sweeper,1.7,4,253,20.8,79,0.203,0.297,0.239,23.4,12.7,13.7,0.246,0.399,0.293,27.7
815,"Anderson, Nick",623433,ATL,FF,4-Seam Fastball,0.7,2,265,48.4,79,0.274,0.425,0.336,18.4,22.8,19.8,0.31,0.539,0.385,58.2
816,"Leclerc, José",600917,TEX,FF,4-Seam Fastball,0.3,1,343,35.1,79,0.209,0.388,0.321,28.4,20.3,15.7,0.23,0.468,0.355,45.1
817,"Adon, Joan",672851,WSH,FF,4-Seam Fastball,-0.1,0,365,39.5,79,0.288,0.411,0.328,22.1,19.0,17.2,0.28,0.444,0.332,55.9
818,"Holton, Tyler",663947,DET,CH,Changeup,0.8,2,269,22.5,78,0.195,0.416,0.273,33.3,26.9,23.3,0.255,0.432,0.295,39.3
819,"Flexen, Chris",623167,COL,CH,Changeup,0.4,1,281,16.0,78,0.213,0.32,0.249,39.7,29.5,24.2,0.226,0.339,0.259,21.2
820,"Hentges, Sam",656529,CLE,CU,Curveball,2.1,6,307,36.0,78,0.243,0.297,0.273,33.1,33.3,23.6,0.24,0.316,0.263,37.5
821,"Englert, Mason",669438,DET,CH,Changeup,-2.4,-6,256,26.7,78,0.3,0.5,0.38,29.0,24.4,16.0,0.255,0.4,0.32,42.3
822,"Gray, Jon",592351,TEX,CH,Changeup,1.6,5,278,11.6,78,0.211,0.268,0.231,21.3,7.7,15.0,0.267,0.408,0.316,35.8
823,"Davidson, Tucker",656353,KC,FF,4-Seam Fastball,-1.6,-5,298,35.2,78,0.328,0.597,0.444,12.6,15.4,27.3,0.305,0.524,0.396,39.3
824,"Alvarado, José",621237,PHI,FC,Cutter,1.6,5,306,41.2,78,0.181,0.278,0.247,44.5,52.6,27.5,0.153,0.201,0.195,51.6
825,"Weathers, Ryan",677960,MIA,CH,Changeup,-1.2,-3,253,23.6,78,0.304,0.507,0.381,27.9,14.1,12.1,0.295,0.429,0.357,25.9
826,"Perdomo, Angel",622780,PIT,FF,4-Seam Fastball,0.6,2,302,61.8,78,0.232,0.449,0.325,32.4,39.7,31.0,0.203,0.373,0.285,42.5
827,"Paxton, James",572020,BOS,FC,Cutter,-0.2,-1,279,16.5,78,0.191,0.426,0.306,33.1,33.3,20.6,0.169,0.311,0.265,37.2
828,"Wesneski, Hayden",669713,CHC,SI,Sinker,-1.1,-3,279,18.9,78,0.273,0.545,0.421,14.5,6.4,11.6,0.281,0.481,0.375,39.7
829,"Martinez, Nick",607259,SD,FC,Cutter,-2.1,-6,288,16.4,78,0.382,0.632,0.472,16.9,12.8,25.0,0.334,0.652,0.448,44.1
830,"Lambert, Jimmy",669424,CWS,FF,4-Seam Fastball,-2.2,-7,295,43.6,78,0.288,0.667,0.44,20.9,16.7,19.4,0.302,0.617,0.429,59.3
831,"Kluber, Corey",446372,BOS,CU,Curveball,-0.4,-1,279,28.2,77,0.247,0.479,0.327,26.1,27.3,21.4,0.199,0.357,0.258,26.9
832,"Irvin, Cole",608344,BAL,CH,Changeup,-1.3,-4,268,21.1,77,0.324,0.568,0.392,16.8,9.1,8.2,0.37,0.632,0.437,35.8
833,"Miller, Mason",695243,OAK,FF,4-Seam Fastball,0.8,3,338,55.5,77,0.219,0.391,0.315,21.0,23.4,18.9,0.186,0.356,0.298,39.6
834,"Fleming, Josh",676596,TB,CH,Changeup,-1.6,-3,220,29.0,77,0.352,0.507,0.371,15.4,6.5,10.2,0.322,0.448,0.346,50.7
835,"Hernandez, Jose",669796,PIT,FF,4-Seam Fastball,-2.9,-8,286,33.2,77,0.322,0.729,0.505,13.7,11.7,15.5,0.304,0.647,0.456,40.4
836,"Davies, Zach",605200,AZ,FF,4-Seam Fastball,-0.6,-2,337,22.5,77,0.21,0.355,0.338,18.1,27.3,17.5,0.213,0.455,0.356,52.4
837,"Fujinami, Shintaro",660261,BAL,FS,Split-Finger,-1.5,-4,279,19.9,77,0.243,0.457,0.323,37.2,32.5,22.1,0.23,0.362,0.285,54.3
838,"Gibaut, Ian",664139,CIN,FC,Cutter,1.1,4,329,27.1,77,0.29,0.435,0.349,28.0,16.9,22.4,0.259,0.418,0.326,38.6
839,"Bautista, Félix",642585,BAL,FS,Split-Finger,3.4,8,245,24.8,77,0.122,0.162,0.149,60.2,66.2,39.2,0.087,0.122,0.113,34.8
840,"González, Victor",624647,LAD,SI,Sinker,0.5,2,325,63.7,77,0.258,0.348,0.318,18.1,11.7,17.3,0.244,0.322,0.302,27.6
841,"Assad, Javier",665871,CHC,FF,4-Seam Fastball,-0.1,0,332,19.4,77,0.313,0.484,0.406,19.3,18.2,15.6,0.266,0.403,0.37,41.2
842,"Cuas, Jose",621016,CHC,SL,Slider,-3.5,-9,271,23.0,76,0.254,0.478,0.347,42.2,32.9,26.3,0.224,0.512,0.343,41.9
843,"Clarke, Taylor",664199,KC,FF,4-Seam Fastball,-1.5,-5,310,29.0,76,0.354,0.6,0.422,15.4,21.1,15.1,0.333,0.667,0.451,53.8
844,"Falter, Bailey",663559,PIT,CU,Curveball,-2.6,-8,292,22.5,76,0.267,0.493,0.343,20.9,19.7,15.8,0.302,0.546,0.362,40.0
845,"Valdez, Framber",664285,HOU,SL,Slider,-1.4,-4,257,8.7,76,0.189,0.405,0.261,43.8,52.6,31.3,0.18,0.36,0.237,44.1
846,"Severino, Luis",622663,NYY,CH,Changeup,-0.8,-3,305,18.6,76,0.279,0.441,0.364,21.6,19.7,16.3,0.281,0.403,0.339,40.7
847,"McClanahan, Shane",663556,TB,SL,Slider,0.1,0,279,15.3,76,0.261,0.58,0.382,29.1,17.1,17.6,0.237,0.428,0.318,50.0
848,"Gray, Sonny",543243,MIN,FC,Cutter,2.0,7,370,13.1,76,0.257,0.357,0.289,28.2,13.2,27.0,0.299,0.447,0.336,39.7
849,"Cox, Austin",680735,KC,FF,4-Seam Fastball,0.5,1,281,48.6,76,0.246,0.377,0.347,29.0,22.4,22.4,0.243,0.403,0.362,45.7
850,"Bielak, Brandon",656232,HOU,SI,Sinker,-0.9,-3,299,21.5,76,0.338,0.477,0.43,13.5,3.9,8.1,0.284,0.39,0.346,47.6
851,"Johnson, Pierce",572955,ATL,FF,4-Seam Fastball,-2.1,-8,382,35.2,76,0.351,0.579,0.461,21.3,14.5,11.6,0.334,0.537,0.44,58.3
852,"Blach, Ty",621389,COL,CH,Changeup,-2.0,-6,279,22.1,76,0.371,0.486,0.374,20.7,11.8,9.3,0.367,0.49,0.386,39.1
853,"Peralta, Wandy",593974,NYY,SI,Sinker,1.2,4,324,36.9,76,0.219,0.25,0.28,17.1,10.5,14.5,0.255,0.328,0.319,33.3
854,"Moran, Jovani",663558,MIN,FF,4-Seam Fastball,-0.8,-3,342,45.6,76,0.304,0.429,0.415,17.1,17.1,18.1,0.326,0.48,0.435,43.2
855,"Darvish, Yu",506433,SD,CU,Curveball,2.1,6,259,11.7,76,0.13,0.203,0.195,39.1,40.8,27.2,0.129,0.189,0.188,31.6
856,"Morgan, Eli",669212,CLE,SL,Slider,-1.1,-3,302,25.2,76,0.243,0.378,0.318,36.8,25.0,20.7,0.248,0.364,0.272,29.1
